ID_name,block,color,condition,correct_keyboard_response,number,practice,response_keyboard_response,response_time_keyboard_response,subject_nr
LadyElizabethAryaStark,0,red,arab,1,2,yes,rshift,1610,0
LadyElizabethAryaStark,0,blue,arab,1,9,yes,lshift,985,0
LadyElizabethAryaStark,0,blue,arab,1,8,yes,lshift,593,0
LadyElizabethAryaStark,0,red,arab,0,8,yes,lshift,930,0
LadyElizabethAryaStark,0,blue,arab,1,1,yes,lshift,1583,0
LadyElizabethAryaStark,0,red,arab,1,9,yes,rshift,421,0
LadyElizabethAryaStark,0,blue,arab,1,6,yes,lshift,873,0
LadyElizabethAryaStark,0,red,arab,1,1,yes,rshift,568,0
LadyElizabethAryaStark,0,red,arab,1,7,yes,rshift,664,0
LadyElizabethAryaStark,0,red,arab,1,6,yes,rshift,494,0
LadyElizabethAryaStark,0,blue,arab,1,2,yes,lshift,518,0
LadyElizabethAryaStark,0,blue,arab,1,3,yes,lshift,591,0
LadyElizabethAryaStark,0,red,arab,1,3,yes,rshift,623,0
LadyElizabethAryaStark,0,blue,arab,1,4,yes,lshift,462,0
LadyElizabethAryaStark,0,blue,arab,1,7,yes,lshift,516,0
LadyElizabethAryaStark,0,red,arab,1,4,yes,rshift,399,0
LadyElizabethAryaStark,1,red,arab,1,9,no,rshift,1905,0
LadyElizabethAryaStark,1,red,arab,1,4,no,rshift,445,0
LadyElizabethAryaStark,1,blue,arab,1,7,no,lshift,250,0
LadyElizabethAryaStark,1,red,arab,1,1,no,rshift,246,0
LadyElizabethAryaStark,1,blue,arab,1,8,no,lshift,310,0
LadyElizabethAryaStark,1,blue,arab,1,7,no,lshift,466,0
LadyElizabethAryaStark,1,blue,arab,1,8,no,lshift,502,0
LadyElizabethAryaStark,1,red,arab,1,6,no,rshift,325,0
LadyElizabethAryaStark,1,red,arab,1,1,no,rshift,396,0
LadyElizabethAryaStark,1,blue,arab,1,4,no,lshift,377,0
LadyElizabethAryaStark,1,red,arab,1,2,no,rshift,344,0
LadyElizabethAryaStark,1,red,arab,0,4,no,lshift,380,0
LadyElizabethAryaStark,1,red,arab,1,7,no,rshift,491,0
