ID_name,block,color,condition,correct_keyboard_response,number,practice,response_keyboard_response,response_time_keyboard_response,subject_nr
1222H,0,red,arab,0,4,yes,lshift,877,1
1222H,0,blue,arab,1,6,yes,lshift,657,1
1222H,0,red,arab,1,8,yes,rshift,557,1
1222H,0,red,arab,1,6,yes,rshift,450,1
1222H,0,blue,arab,1,7,yes,lshift,329,1
1222H,0,blue,arab,1,3,yes,lshift,404,1
1222H,0,red,arab,1,3,yes,rshift,334,1
1222H,0,blue,arab,1,8,yes,lshift,360,1
1222H,0,blue,arab,1,2,yes,lshift,432,1
1222H,0,red,arab,1,2,yes,rshift,434,1
1222H,0,red,arab,1,1,yes,rshift,585,1
1222H,0,red,arab,1,9,yes,rshift,362,1
1222H,0,blue,arab,1,1,yes,lshift,309,1
1222H,0,blue,arab,1,9,yes,lshift,429,1
1222H,0,blue,arab,1,4,yes,lshift,387,1
1222H,0,red,arab,1,7,yes,rshift,347,1
1222H,1,red,arab,1,9,no,rshift,489,1
1222H,1,blue,arab,1,7,no,lshift,261,1
1222H,1,red,arab,1,7,no,rshift,337,1
1222H,1,red,arab,1,2,no,rshift,404,1
1222H,1,blue,arab,1,7,no,lshift,297,1
1222H,1,red,arab,1,1,no,rshift,359,1
1222H,1,red,arab,1,6,no,rshift,364,1
1222H,1,red,arab,1,4,no,rshift,351,1
1222H,1,blue,arab,1,6,no,lshift,251,1
1222H,1,blue,arab,1,3,no,lshift,304,1
1222H,1,red,arab,1,9,no,rshift,311,1
1222H,1,blue,arab,1,1,no,lshift,337,1
1222H,1,red,arab,1,4,no,rshift,244,1
1222H,1,red,arab,1,7,no,rshift,353,1
1222H,1,red,arab,0,6,no,lshift,270,1
1222H,1,red,arab,1,7,no,rshift,356,1
1222H,1,red,arab,1,4,no,rshift,324,1
1222H,1,blue,arab,1,8,no,lshift,319,1
1222H,1,red,arab,1,4,no,rshift,288,1
1222H,1,red,arab,1,6,no,rshift,408,1
1222H,1,red,arab,1,3,no,rshift,339,1
1222H,1,blue,arab,1,2,no,lshift,304,1
