ID_name,block,color,condition,correct_keyboard_response,number,practice,response_keyboard_response,response_time_keyboard_response,subject_nr
sajt,0,red,dot,1,8,yes,rshift,1193,0
sajt,0,red,dot,1,7,yes,rshift,583,0
sajt,0,blue,dot,1,7,yes,lshift,483,0
sajt,0,red,dot,1,2,yes,rshift,357,0
sajt,0,blue,dot,1,1,yes,lshift,484,0
sajt,0,blue,dot,1,8,yes,lshift,381,0
sajt,0,blue,dot,1,3,yes,lshift,412,0
sajt,0,red,dot,1,3,yes,rshift,386,0
sajt,0,blue,dot,1,4,yes,lshift,419,0
sajt,0,red,dot,1,6,yes,rshift,454,0
sajt,0,red,dot,1,9,yes,rshift,412,0
sajt,0,blue,dot,0,9,yes,rshift,414,0
sajt,0,red,dot,1,1,yes,rshift,478,0
sajt,0,red,dot,1,4,yes,rshift,394,0
sajt,0,blue,dot,1,6,yes,lshift,365,0
sajt,0,blue,dot,1,2,yes,lshift,453,0
sajt,1,blue,dot,1,9,no,lshift,476,0
sajt,1,blue,dot,1,4,no,lshift,339,0
sajt,1,red,dot,1,6,no,rshift,340,0
sajt,1,red,dot,1,3,no,rshift,399,0
sajt,1,blue,dot,1,4,no,lshift,502,0
sajt,1,red,dot,1,4,no,rshift,515,0
sajt,1,red,dot,1,4,no,rshift,309,0
sajt,1,red,dot,1,6,no,rshift,388,0
sajt,1,red,dot,1,3,no,rshift,367,0
sajt,1,blue,dot,1,9,no,lshift,299,0
sajt,1,blue,dot,1,6,no,lshift,345,0
sajt,1,blue,dot,1,3,no,lshift,317,0
sajt,1,blue,dot,1,3,no,lshift,319,0
sajt,1,red,dot,1,9,no,rshift,324,0
sajt,1,red,dot,1,1,no,rshift,418,0
sajt,1,red,dot,1,8,no,rshift,367,0
sajt,1,blue,dot,1,8,no,lshift,380,0
sajt,1,blue,dot,1,2,no,lshift,407,0
sajt,1,blue,dot,1,2,no,lshift,427,0
sajt,1,red,dot,1,8,no,rshift,512,0
sajt,1,blue,dot,1,4,no,lshift,348,0
sajt,1,red,dot,1,7,no,rshift,414,0
sajt,1,red,dot,1,4,no,rshift,396,0
sajt,1,red,dot,1,7,no,rshift,430,0
sajt,1,red,dot,1,9,no,rshift,406,0
sajt,1,red,dot,1,8,no,rshift,411,0
sajt,1,blue,dot,1,2,no,lshift,4447,0
sajt,1,red,dot,1,7,no,rshift,508,0
sajt,1,red,dot,1,8,no,rshift,476,0
sajt,1,blue,dot,1,6,no,lshift,399,0
sajt,1,red,dot,1,2,no,rshift,495,0
sajt,1,blue,dot,1,6,no,lshift,446,0
sajt,1,red,dot,1,9,no,rshift,833,0
sajt,1,red,dot,1,3,no,rshift,446,0
sajt,1,red,dot,1,4,no,rshift,377,0
sajt,1,blue,dot,1,1,no,lshift,344,0
sajt,1,red,dot,1,8,no,rshift,395,0
sajt,1,red,dot,1,2,no,rshift,395,0
sajt,1,blue,dot,1,8,no,lshift,436,0
sajt,1,red,dot,1,9,no,rshift,479,0
sajt,1,red,dot,1,3,no,rshift,423,0
sajt,1,red,dot,1,9,no,rshift,388,0
sajt,1,blue,dot,1,7,no,lshift,386,0
sajt,1,red,dot,1,2,no,rshift,360,0
sajt,1,red,dot,1,7,no,rshift,428,0
sajt,1,blue,dot,1,2,no,lshift,350,0
sajt,1,red,dot,1,9,no,rshift,429,0
sajt,1,blue,dot,1,7,no,lshift,353,0
sajt,1,red,dot,1,8,no,rshift,388,0
sajt,1,blue,dot,1,6,no,lshift,344,0
sajt,1,blue,dot,1,4,no,lshift,468,0
sajt,1,red,dot,1,6,no,rshift,493,0
sajt,1,blue,dot,1,4,no,lshift,560,0
sajt,1,red,dot,1,7,no,rshift,348,0
sajt,1,blue,dot,1,8,no,lshift,303,0
sajt,1,blue,dot,1,9,no,lshift,454,0
sajt,1,blue,dot,1,1,no,lshift,418,0
sajt,1,blue,dot,1,7,no,lshift,423,0
sajt,1,red,dot,1,1,no,rshift,315,0
sajt,1,blue,dot,1,2,no,lshift,444,0
sajt,1,blue,dot,1,1,no,lshift,432,0
sajt,1,blue,dot,1,2,no,lshift,365,0
sajt,1,red,dot,1,1,no,rshift,339,0
sajt,1,red,dot,1,1,no,rshift,396,0
sajt,1,blue,dot,1,7,no,lshift,389,0
sajt,1,red,dot,1,6,no,rshift,738,0
sajt,1,blue,dot,1,8,no,lshift,396,0
sajt,1,blue,dot,1,3,no,lshift,367,0
sajt,1,blue,dot,1,4,no,lshift,368,0
sajt,1,red,dot,1,3,no,rshift,436,0
sajt,1,blue,dot,1,2,no,lshift,401,0
sajt,1,blue,dot,1,7,no,lshift,429,0
sajt,1,blue,dot,1,8,no,lshift,438,0
sajt,1,blue,dot,1,4,no,lshift,412,0
sajt,1,red,dot,1,6,no,rshift,432,0
sajt,1,red,dot,1,4,no,rshift,307,0
sajt,1,red,dot,1,6,no,rshift,376,0
sajt,1,red,dot,1,9,no,rshift,427,0
sajt,1,blue,dot,1,3,no,lshift,486,0
sajt,1,red,dot,1,8,no,rshift,426,0
sajt,1,blue,dot,1,6,no,lshift,414,0
sajt,1,red,dot,1,3,no,rshift,350,0
sajt,1,red,dot,1,6,no,rshift,451,0
sajt,1,blue,dot,1,8,no,lshift,432,0
sajt,1,red,dot,1,4,no,rshift,360,0
sajt,1,blue,dot,1,3,no,lshift,414,0
sajt,1,red,dot,1,1,no,rshift,434,0
sajt,1,red,dot,1,2,no,rshift,515,0
sajt,1,red,dot,1,4,no,rshift,400,0
sajt,1,blue,dot,1,6,no,lshift,423,0
sajt,1,red,dot,1,2,no,rshift,481,0
sajt,1,red,dot,1,7,no,rshift,449,0
sajt,1,red,dot,1,2,no,rshift,429,0
sajt,1,red,dot,1,6,no,rshift,393,0
sajt,1,red,dot,1,3,no,rshift,424,0
sajt,1,red,dot,1,1,no,rshift,3448,0
sajt,1,blue,dot,1,4,no,lshift,579,0
sajt,1,blue,dot,1,2,no,lshift,521,0
sajt,1,blue,dot,1,1,no,lshift,402,0
sajt,1,blue,dot,1,1,no,lshift,465,0
sajt,1,red,dot,1,1,no,rshift,460,0
sajt,1,red,dot,1,2,no,rshift,412,0
sajt,1,red,dot,1,1,no,rshift,377,0
sajt,1,blue,dot,1,9,no,lshift,436,0
sajt,1,red,dot,1,7,no,rshift,647,0
sajt,1,blue,dot,1,8,no,lshift,844,0
sajt,1,blue,dot,1,6,no,lshift,392,0
sajt,1,red,dot,1,7,no,rshift,396,0
sajt,1,red,dot,1,4,no,rshift,378,0
sajt,1,red,dot,1,3,no,rshift,544,0
sajt,1,blue,dot,1,3,no,lshift,433,0
sajt,1,red,dot,1,2,no,rshift,311,0
sajt,1,blue,dot,1,6,no,lshift,439,0
sajt,1,blue,dot,1,4,no,lshift,455,0
sajt,1,red,dot,1,1,no,rshift,355,0
sajt,1,blue,dot,1,6,no,lshift,575,0
sajt,1,red,dot,1,3,no,rshift,375,0
sajt,1,blue,dot,1,1,no,lshift,427,0
sajt,1,blue,dot,1,8,no,lshift,355,0
sajt,1,red,dot,1,9,no,rshift,317,0
sajt,1,blue,dot,1,9,no,lshift,567,0
sajt,1,red,dot,1,2,no,rshift,364,0
sajt,1,blue,dot,1,8,no,lshift,935,0
sajt,1,blue,dot,1,1,no,lshift,600,0
sajt,1,red,dot,1,9,no,rshift,491,0
sajt,1,red,dot,1,2,no,rshift,445,0
sajt,1,red,dot,1,9,no,rshift,361,0
sajt,1,blue,dot,1,3,no,lshift,486,0
sajt,1,blue,dot,1,4,no,lshift,1046,0
sajt,1,blue,dot,1,6,no,lshift,488,0
sajt,1,blue,dot,1,9,no,lshift,433,0
sajt,1,blue,dot,1,7,no,lshift,464,0
sajt,1,red,dot,1,1,no,rshift,3440,0
sajt,1,red,dot,1,8,no,rshift,401,0
sajt,1,red,dot,1,4,no,rshift,438,0
sajt,1,blue,dot,1,9,no,lshift,377,0
sajt,1,red,dot,1,8,no,rshift,414,0
sajt,1,red,dot,1,8,no,rshift,906,0
sajt,1,blue,dot,1,7,no,lshift,376,0
sajt,1,blue,dot,1,8,no,lshift,466,0
sajt,1,blue,dot,1,1,no,lshift,501,0
sajt,1,blue,dot,1,3,no,lshift,417,0
sajt,1,red,dot,1,6,no,rshift,393,0
sajt,1,blue,dot,0,2,no,rshift,533,0
sajt,1,blue,dot,1,1,no,lshift,480,0
sajt,1,blue,dot,1,1,no,lshift,567,0
sajt,1,red,dot,1,7,no,rshift,500,0
sajt,1,blue,dot,1,9,no,lshift,465,0
sajt,1,red,dot,1,6,no,rshift,352,0
sajt,1,blue,dot,1,9,no,lshift,414,0
sajt,1,blue,dot,1,9,no,lshift,677,0
sajt,1,blue,dot,1,3,no,lshift,429,0
sajt,1,red,dot,1,7,no,rshift,446,0
sajt,1,blue,dot,1,3,no,lshift,483,0
sajt,1,blue,dot,1,2,no,lshift,466,0
sajt,1,blue,dot,1,7,no,lshift,484,0
sajt,1,red,dot,1,4,no,rshift,498,0
sajt,1,blue,dot,1,7,no,lshift,386,0
sajt,1,red,dot,1,3,no,rshift,376,0
sajt,1,blue,dot,1,7,no,lshift,388,0
sajt,2,blue,dot,1,7,no,lshift,792,0
sajt,2,blue,dot,1,8,no,lshift,438,0
sajt,2,blue,dot,1,3,no,lshift,302,0
