ID_name,block,color,condition,correct_keyboard_response,number,practice,response_keyboard_response,response_time_keyboard_response,subject_nr
asztal1234,0,red,arab,1,7,yes,rshift,900,1
asztal1234,0,red,arab,1,1,yes,rshift,467,1
asztal1234,0,blue,arab,1,7,yes,lshift,422,1
asztal1234,0,red,arab,1,6,yes,rshift,319,1
asztal1234,0,red,arab,1,2,yes,rshift,315,1
asztal1234,0,red,arab,1,9,yes,rshift,323,1
asztal1234,0,blue,arab,1,1,yes,lshift,336,1
asztal1234,0,blue,arab,1,9,yes,lshift,385,1
asztal1234,0,blue,arab,1,8,yes,lshift,483,1
asztal1234,0,blue,arab,1,6,yes,lshift,389,1
asztal1234,0,blue,arab,0,2,yes,rshift,391,1
asztal1234,0,blue,arab,1,3,yes,lshift,461,1
asztal1234,0,blue,arab,1,4,yes,lshift,425,1
asztal1234,0,red,arab,1,4,yes,rshift,444,1
asztal1234,0,red,arab,1,3,yes,rshift,416,1
asztal1234,0,red,arab,1,8,yes,rshift,385,1
asztal1234,1,red,arab,1,3,no,rshift,339,1
asztal1234,1,red,arab,1,2,no,rshift,361,1
asztal1234,1,red,arab,1,7,no,rshift,356,1
asztal1234,1,blue,arab,1,3,no,lshift,282,1
asztal1234,1,blue,arab,1,9,no,lshift,389,1
asztal1234,1,red,arab,1,7,no,rshift,347,1
asztal1234,1,red,arab,1,9,no,rshift,364,1
asztal1234,1,red,arab,1,1,no,rshift,293,1
asztal1234,1,blue,arab,1,4,no,lshift,360,1
asztal1234,1,blue,arab,1,6,no,lshift,399,1
asztal1234,1,red,arab,1,3,no,rshift,304,1
asztal1234,1,blue,arab,1,9,no,lshift,362,1
asztal1234,1,blue,arab,1,7,no,lshift,341,1
asztal1234,1,blue,arab,1,7,no,lshift,363,1
asztal1234,1,blue,arab,1,2,no,lshift,379,1
asztal1234,1,blue,arab,1,4,no,lshift,412,1
asztal1234,1,blue,arab,1,6,no,lshift,4963,1
asztal1234,1,blue,arab,1,6,no,lshift,393,1
asztal1234,1,blue,arab,1,3,no,lshift,332,1
asztal1234,1,red,arab,1,3,no,rshift,384,1
asztal1234,1,blue,arab,1,3,no,lshift,491,1
asztal1234,1,blue,arab,1,2,no,lshift,388,1
asztal1234,1,red,arab,1,9,no,rshift,359,1
asztal1234,1,blue,arab,1,9,no,lshift,395,1
asztal1234,1,blue,arab,1,6,no,lshift,301,1
asztal1234,1,blue,arab,1,2,no,lshift,374,1
asztal1234,1,blue,arab,1,8,no,lshift,388,1
asztal1234,1,red,arab,1,8,no,rshift,375,1
asztal1234,1,red,arab,1,1,no,rshift,388,1
asztal1234,1,red,arab,1,9,no,rshift,379,1
asztal1234,1,blue,arab,1,2,no,lshift,359,1
asztal1234,1,red,arab,1,8,no,rshift,394,1
asztal1234,1,red,arab,1,9,no,rshift,397,1
asztal1234,1,red,arab,1,6,no,rshift,379,1
asztal1234,1,red,arab,1,2,no,rshift,387,1
asztal1234,1,red,arab,1,8,no,rshift,289,1
asztal1234,1,blue,arab,1,3,no,lshift,3614,1
asztal1234,1,red,arab,1,2,no,rshift,571,1
asztal1234,1,red,arab,1,6,no,rshift,412,1
asztal1234,1,red,arab,1,6,no,rshift,357,1
asztal1234,1,red,arab,1,8,no,rshift,772,1
asztal1234,1,red,arab,1,8,no,rshift,368,1
asztal1234,1,red,arab,1,4,no,rshift,1073,1
asztal1234,1,blue,arab,1,2,no,lshift,490,1
asztal1234,1,red,arab,1,4,no,rshift,369,1
asztal1234,1,blue,arab,1,1,no,lshift,399,1
asztal1234,1,red,arab,1,2,no,rshift,425,1
asztal1234,1,red,arab,1,7,no,rshift,397,1
asztal1234,1,blue,arab,1,7,no,lshift,675,1
asztal1234,1,red,arab,0,2,no,lshift,409,1
asztal1234,1,red,arab,1,7,no,rshift,346,1
asztal1234,1,blue,arab,1,1,no,lshift,386,1
asztal1234,1,red,arab,1,1,no,rshift,393,1
asztal1234,1,blue,arab,1,6,no,lshift,421,1
asztal1234,1,blue,arab,1,4,no,lshift,435,1
asztal1234,1,red,arab,1,4,no,rshift,373,1
asztal1234,1,blue,arab,1,3,no,lshift,393,1
asztal1234,1,blue,arab,1,4,no,lshift,378,1
asztal1234,1,red,arab,1,7,no,rshift,342,1
asztal1234,1,red,arab,0,9,no,lshift,404,1
asztal1234,1,blue,arab,1,8,no,lshift,405,1
asztal1234,1,red,arab,1,9,no,rshift,380,1
asztal1234,1,red,arab,1,6,no,rshift,519,1
asztal1234,1,red,arab,1,4,no,rshift,337,1
asztal1234,1,blue,arab,1,9,no,lshift,423,1
asztal1234,1,red,arab,1,9,no,rshift,474,1
asztal1234,1,blue,arab,1,7,no,lshift,469,1
asztal1234,1,red,arab,0,1,no,lshift,397,1
asztal1234,1,blue,arab,1,3,no,lshift,429,1
asztal1234,1,red,arab,1,3,no,rshift,380,1
asztal1234,1,red,arab,1,8,no,rshift,325,1
asztal1234,1,red,arab,1,3,no,rshift,384,1
asztal1234,1,red,arab,1,1,no,rshift,426,1
asztal1234,1,blue,arab,1,9,no,lshift,489,1
asztal1234,1,blue,arab,1,7,no,lshift,472,1
asztal1234,1,red,arab,1,7,no,rshift,351,1
asztal1234,1,red,arab,1,7,no,rshift,522,1
asztal1234,1,blue,arab,1,8,no,lshift,747,1
asztal1234,1,red,arab,1,1,no,rshift,508,1
asztal1234,1,red,arab,1,8,no,rshift,399,1
asztal1234,1,red,arab,1,9,no,rshift,400,1
asztal1234,1,red,arab,1,1,no,rshift,416,1
asztal1234,1,red,arab,1,6,no,rshift,377,1
asztal1234,1,red,arab,1,4,no,rshift,1008,1
asztal1234,1,blue,arab,0,1,no,rshift,348,1
asztal1234,1,blue,arab,1,6,no,lshift,368,1
asztal1234,1,red,arab,1,9,no,rshift,429,1
asztal1234,1,red,arab,1,2,no,rshift,377,1
asztal1234,1,blue,arab,1,7,no,lshift,380,1
asztal1234,1,red,arab,1,4,no,rshift,650,1
asztal1234,1,blue,arab,1,8,no,lshift,470,1
asztal1234,1,red,arab,1,1,no,rshift,503,1
asztal1234,1,red,arab,1,8,no,rshift,450,1
asztal1234,1,blue,arab,1,4,no,lshift,352,1
asztal1234,1,blue,arab,1,6,no,lshift,517,1
asztal1234,1,blue,arab,1,2,no,lshift,492,1
asztal1234,1,blue,arab,1,9,no,lshift,436,1
asztal1234,1,blue,arab,1,1,no,lshift,423,1
asztal1234,1,blue,arab,1,1,no,lshift,574,1
asztal1234,1,red,arab,1,6,no,rshift,356,1
asztal1234,1,blue,arab,1,1,no,lshift,436,1
asztal1234,1,blue,arab,1,7,no,lshift,443,1
asztal1234,1,red,arab,1,3,no,rshift,445,1
asztal1234,1,blue,arab,1,2,no,lshift,438,1
asztal1234,1,blue,arab,1,8,no,lshift,461,1
asztal1234,1,red,arab,0,4,no,lshift,434,1
asztal1234,1,red,arab,1,7,no,rshift,478,1
asztal1234,1,blue,arab,1,9,no,lshift,488,1
asztal1234,1,blue,arab,1,9,no,lshift,752,1
asztal1234,1,blue,arab,1,6,no,lshift,415,1
asztal1234,1,red,arab,1,6,no,rshift,475,1
asztal1234,1,red,arab,0,4,no,lshift,404,1
asztal1234,1,blue,arab,1,1,no,lshift,366,1
asztal1234,1,blue,arab,1,2,no,lshift,411,1
asztal1234,1,red,arab,1,3,no,rshift,296,1
asztal1234,1,blue,arab,1,8,no,lshift,337,1
asztal1234,1,blue,arab,1,4,no,lshift,485,1
asztal1234,1,blue,arab,1,2,no,lshift,413,1
asztal1234,1,blue,arab,1,1,no,lshift,392,1
asztal1234,1,red,arab,1,6,no,rshift,311,1
asztal1234,1,blue,arab,1,4,no,lshift,326,1
asztal1234,1,blue,arab,1,3,no,lshift,585,1
asztal1234,1,red,arab,1,6,no,rshift,357,1
asztal1234,1,blue,arab,0,7,no,rshift,673,1
asztal1234,1,red,arab,1,8,no,rshift,396,1
asztal1234,1,red,arab,1,6,no,rshift,413,1
asztal1234,1,red,arab,1,8,no,rshift,457,1
asztal1234,1,red,arab,1,2,no,rshift,532,1
asztal1234,1,blue,arab,1,9,no,lshift,556,1
asztal1234,1,red,arab,1,7,no,rshift,353,1
asztal1234,1,blue,arab,0,3,no,rshift,474,1
asztal1234,1,blue,arab,1,7,no,lshift,466,1
asztal1234,1,red,arab,1,4,no,rshift,348,1
asztal1234,1,blue,arab,0,8,no,rshift,399,1
asztal1234,1,blue,arab,1,4,no,lshift,502,1
asztal1234,1,red,arab,1,1,no,rshift,377,1
asztal1234,1,blue,arab,1,8,no,lshift,300,1
asztal1234,1,blue,arab,1,1,no,lshift,327,1
asztal1234,1,blue,arab,1,6,no,lshift,373,1
asztal1234,1,red,arab,1,1,no,rshift,386,1
asztal1234,1,blue,arab,1,6,no,lshift,666,1
asztal1234,1,red,arab,1,7,no,rshift,337,1
asztal1234,1,red,arab,1,2,no,rshift,925,1
asztal1234,1,blue,arab,1,2,no,lshift,401,1
asztal1234,1,blue,arab,1,8,no,lshift,375,1
asztal1234,1,blue,arab,1,1,no,lshift,335,1
asztal1234,1,blue,arab,1,4,no,lshift,382,1
asztal1234,1,blue,arab,1,7,no,lshift,379,1
asztal1234,1,red,arab,1,3,no,rshift,443,1
asztal1234,1,blue,arab,1,3,no,lshift,480,1
asztal1234,1,red,arab,1,9,no,rshift,382,1
asztal1234,1,blue,arab,1,9,no,lshift,355,1
asztal1234,1,red,arab,1,2,no,rshift,486,1
asztal1234,1,blue,arab,1,3,no,lshift,519,1
asztal1234,1,blue,arab,1,4,no,lshift,423,1
asztal1234,1,red,arab,1,4,no,rshift,506,1
asztal1234,1,red,arab,1,2,no,rshift,877,1
asztal1234,1,blue,arab,1,8,no,lshift,389,1
asztal1234,1,red,arab,1,3,no,rshift,403,1
asztal1234,1,red,arab,1,3,no,rshift,437,1
asztal1234,2,blue,arab,1,1,no,lshift,1140,1
asztal1234,2,red,arab,1,4,no,rshift,377,1
asztal1234,2,blue,arab,1,8,no,lshift,391,1
asztal1234,2,red,arab,1,3,no,rshift,417,1
asztal1234,2,blue,arab,1,9,no,lshift,467,1
asztal1234,2,red,arab,1,2,no,rshift,434,1
asztal1234,2,red,arab,1,3,no,rshift,660,1
asztal1234,2,blue,arab,1,4,no,lshift,356,1
asztal1234,2,red,arab,1,9,no,rshift,330,1
asztal1234,2,red,arab,1,9,no,rshift,384,1
asztal1234,2,red,arab,1,4,no,rshift,422,1
asztal1234,2,red,arab,1,7,no,rshift,404,1
asztal1234,2,red,arab,1,8,no,rshift,410,1
asztal1234,2,red,arab,1,7,no,rshift,432,1
asztal1234,2,blue,arab,1,8,no,lshift,408,1
asztal1234,2,blue,arab,1,9,no,lshift,731,1
asztal1234,2,blue,arab,1,1,no,lshift,432,1
asztal1234,2,red,arab,1,4,no,rshift,262,1
asztal1234,2,blue,arab,1,7,no,lshift,402,1
asztal1234,2,blue,arab,1,2,no,lshift,373,1
asztal1234,2,blue,arab,1,3,no,lshift,431,1
asztal1234,2,red,arab,1,2,no,rshift,345,1
asztal1234,2,red,arab,0,4,no,lshift,436,1
asztal1234,2,red,arab,1,6,no,rshift,404,1
asztal1234,2,red,arab,1,7,no,rshift,313,1
asztal1234,2,blue,arab,1,2,no,lshift,419,1
asztal1234,2,red,arab,1,3,no,rshift,373,1
asztal1234,2,blue,arab,1,2,no,lshift,442,1
asztal1234,2,blue,arab,1,7,no,lshift,542,1
asztal1234,2,blue,arab,1,3,no,lshift,482,1
asztal1234,2,red,arab,1,4,no,rshift,324,1
asztal1234,2,blue,arab,1,4,no,lshift,336,1
asztal1234,2,red,arab,1,6,no,rshift,424,1
asztal1234,2,red,arab,1,8,no,rshift,373,1
asztal1234,2,blue,arab,1,3,no,lshift,317,1
asztal1234,2,blue,arab,1,6,no,lshift,404,1
asztal1234,2,blue,arab,1,1,no,lshift,378,1
asztal1234,2,red,arab,1,6,no,rshift,284,1
asztal1234,2,red,arab,1,8,no,rshift,489,1
asztal1234,2,red,arab,1,3,no,rshift,409,1
asztal1234,2,red,arab,1,2,no,rshift,429,1
asztal1234,2,blue,arab,1,3,no,lshift,333,1
asztal1234,2,blue,arab,1,9,no,lshift,361,1
asztal1234,2,blue,arab,1,4,no,lshift,397,1
asztal1234,2,blue,arab,1,6,no,lshift,384,1
asztal1234,2,blue,arab,1,8,no,lshift,412,1
asztal1234,2,blue,arab,1,6,no,lshift,348,1
asztal1234,2,blue,arab,1,9,no,lshift,399,1
asztal1234,2,blue,arab,1,3,no,lshift,511,1
asztal1234,2,blue,arab,1,7,no,lshift,390,1
asztal1234,2,blue,arab,1,4,no,lshift,387,1
asztal1234,2,blue,arab,1,3,no,lshift,405,1
asztal1234,2,blue,arab,1,8,no,lshift,351,1
asztal1234,2,red,arab,1,1,no,rshift,552,1
asztal1234,2,blue,arab,1,7,no,lshift,403,1
asztal1234,2,blue,arab,1,7,no,lshift,354,1
asztal1234,2,blue,arab,1,2,no,lshift,375,1
asztal1234,2,red,arab,1,2,no,rshift,484,1
asztal1234,2,red,arab,0,9,no,lshift,531,1
asztal1234,2,red,arab,1,7,no,rshift,420,1
asztal1234,2,red,arab,1,3,no,rshift,365,1
asztal1234,2,red,arab,1,9,no,rshift,350,1
asztal1234,2,red,arab,1,1,no,rshift,400,1
asztal1234,2,blue,arab,1,4,no,lshift,427,1
asztal1234,2,red,arab,1,4,no,rshift,445,1
asztal1234,2,blue,arab,1,9,no,lshift,387,1
asztal1234,2,red,arab,1,6,no,rshift,460,1
asztal1234,2,blue,arab,1,2,no,lshift,384,1
asztal1234,2,blue,arab,1,3,no,lshift,372,1
asztal1234,2,red,arab,1,9,no,rshift,370,1
asztal1234,2,red,arab,1,2,no,rshift,464,1
asztal1234,2,blue,arab,1,4,no,lshift,318,1
asztal1234,2,red,arab,1,7,no,rshift,405,1
asztal1234,2,red,arab,1,7,no,rshift,460,1
asztal1234,2,red,arab,1,2,no,rshift,600,1
asztal1234,2,red,arab,1,8,no,rshift,312,1
asztal1234,2,blue,arab,1,9,no,lshift,365,1
asztal1234,2,blue,arab,1,7,no,lshift,425,1
asztal1234,2,blue,arab,1,4,no,lshift,380,1
asztal1234,2,red,arab,1,7,no,rshift,378,1
asztal1234,2,blue,arab,0,1,no,rshift,317,1
asztal1234,2,blue,arab,1,7,no,lshift,521,1
asztal1234,2,red,arab,1,6,no,rshift,296,1
