ID_name,block,color,condition,correct_keyboard_response,number,practice,response_keyboard_response,response_time_keyboard_response,subject_nr
rox2002,0,blue,arab,1,9,yes,lshift,650,0
rox2002,0,blue,arab,1,6,yes,lshift,511,0
rox2002,0,red,arab,1,1,yes,rshift,337,0
rox2002,0,red,arab,0,3,yes,lshift,286,0
rox2002,0,blue,arab,1,4,yes,lshift,499,0
rox2002,0,red,arab,1,2,yes,rshift,335,0
rox2002,0,red,arab,1,8,yes,rshift,375,0
rox2002,0,blue,arab,1,3,yes,lshift,470,0
rox2002,0,blue,arab,1,2,yes,lshift,392,0
rox2002,0,red,arab,1,4,yes,rshift,502,0
rox2002,0,red,arab,1,7,yes,rshift,401,0
rox2002,0,red,arab,1,9,yes,rshift,450,0
rox2002,0,red,arab,0,6,yes,lshift,378,0
rox2002,0,blue,arab,0,1,yes,rshift,385,0
rox2002,0,blue,arab,1,8,yes,lshift,499,0
rox2002,0,blue,arab,1,7,yes,lshift,433,0
rox2002,1,blue,arab,1,9,no,lshift,4260,0
rox2002,1,red,arab,1,4,no,rshift,364,0
rox2002,1,red,arab,0,8,no,lshift,241,0
rox2002,1,red,arab,1,1,no,rshift,408,0
rox2002,1,red,arab,1,7,no,rshift,369,0
rox2002,1,blue,arab,1,7,no,lshift,425,0
rox2002,1,blue,arab,1,4,no,lshift,353,0
rox2002,1,blue,arab,1,4,no,lshift,392,0
rox2002,1,blue,arab,1,2,no,lshift,400,0
rox2002,1,red,arab,1,3,no,rshift,347,0
rox2002,1,red,arab,1,3,no,rshift,370,0
rox2002,1,red,arab,1,1,no,rshift,322,0
rox2002,1,blue,arab,1,9,no,lshift,395,0
rox2002,1,red,arab,1,3,no,rshift,424,0
rox2002,1,red,arab,1,4,no,rshift,451,0
rox2002,1,blue,arab,1,2,no,lshift,437,0
rox2002,1,red,arab,1,7,no,rshift,421,0
rox2002,1,red,arab,1,1,no,rshift,433,0
rox2002,1,red,arab,0,4,no,lshift,412,0
rox2002,1,red,arab,1,1,no,rshift,360,0
rox2002,1,red,arab,1,3,no,rshift,375,0
rox2002,1,blue,arab,1,8,no,lshift,1408,0
rox2002,1,blue,arab,1,3,no,lshift,580,0
rox2002,1,red,arab,1,4,no,rshift,452,0
rox2002,1,blue,arab,1,7,no,lshift,464,0
rox2002,1,blue,arab,1,6,no,lshift,463,0
rox2002,1,red,arab,1,8,no,rshift,1095,0
rox2002,1,blue,arab,1,3,no,lshift,407,0
rox2002,1,blue,arab,1,6,no,lshift,654,0
rox2002,1,red,arab,0,6,no,lshift,350,0
rox2002,1,blue,arab,1,8,no,lshift,468,0
rox2002,1,red,arab,1,2,no,rshift,478,0
rox2002,1,blue,arab,1,6,no,lshift,436,0
rox2002,1,red,arab,1,7,no,rshift,428,0
rox2002,1,blue,arab,1,1,no,lshift,549,0
rox2002,1,blue,arab,1,1,no,lshift,632,0
rox2002,1,red,arab,1,2,no,rshift,356,0
rox2002,1,blue,arab,1,2,no,lshift,444,0
rox2002,1,red,arab,1,3,no,rshift,508,0
rox2002,1,blue,arab,1,3,no,lshift,434,0
rox2002,1,red,arab,1,9,no,rshift,464,0
rox2002,1,blue,arab,1,4,no,lshift,451,0
rox2002,1,red,arab,1,9,no,rshift,390,0
rox2002,1,blue,arab,1,9,no,lshift,422,0
rox2002,1,red,arab,1,1,no,rshift,386,0
rox2002,1,blue,arab,1,1,no,lshift,602,0
rox2002,1,red,arab,1,9,no,rshift,348,0
rox2002,1,red,arab,0,3,no,lshift,302,0
rox2002,1,blue,arab,1,6,no,lshift,323,0
rox2002,1,red,arab,1,4,no,rshift,438,0
rox2002,1,red,arab,1,6,no,rshift,818,0
rox2002,1,blue,arab,1,9,no,lshift,467,0
rox2002,1,red,arab,1,7,no,rshift,548,0
rox2002,1,red,arab,1,4,no,rshift,317,0
rox2002,1,blue,arab,1,8,no,lshift,376,0
rox2002,1,blue,arab,1,3,no,lshift,446,0
rox2002,1,blue,arab,1,3,no,lshift,980,0
rox2002,1,red,arab,1,4,no,rshift,752,0
rox2002,1,red,arab,1,6,no,rshift,488,0
rox2002,1,blue,arab,1,8,no,lshift,680,0
rox2002,1,red,arab,1,8,no,rshift,426,0
rox2002,1,red,arab,1,7,no,rshift,421,0
rox2002,1,blue,arab,1,7,no,lshift,411,0
rox2002,1,blue,arab,0,6,no,rshift,403,0
rox2002,1,blue,arab,1,6,no,lshift,425,0
rox2002,1,red,arab,1,8,no,rshift,449,0
rox2002,1,red,arab,1,9,no,rshift,462,0
rox2002,1,blue,arab,1,2,no,lshift,444,0
rox2002,1,red,arab,1,9,no,rshift,379,0
rox2002,1,blue,arab,1,7,no,lshift,460,0
rox2002,1,red,arab,1,1,no,rshift,417,0
rox2002,1,blue,arab,0,1,no,rshift,376,0
rox2002,1,red,arab,1,3,no,rshift,373,0
rox2002,1,blue,arab,1,2,no,lshift,406,0
rox2002,1,red,arab,1,2,no,rshift,662,0
rox2002,1,blue,arab,1,9,no,lshift,368,0
rox2002,1,blue,arab,1,9,no,lshift,437,0
rox2002,1,red,arab,1,8,no,rshift,585,0
rox2002,1,red,arab,0,8,no,lshift,494,0
rox2002,1,blue,arab,1,3,no,lshift,501,0
rox2002,1,red,arab,1,9,no,rshift,530,0
rox2002,1,red,arab,1,9,no,rshift,423,0
rox2002,1,blue,arab,1,4,no,lshift,460,0
rox2002,1,red,arab,1,2,no,rshift,493,0
rox2002,1,red,arab,1,6,no,rshift,708,0
rox2002,1,blue,arab,1,6,no,lshift,528,0
rox2002,1,red,arab,1,1,no,rshift,434,0
rox2002,1,blue,arab,1,1,no,lshift,551,0
rox2002,1,blue,arab,1,8,no,lshift,519,0
rox2002,1,blue,arab,1,9,no,lshift,449,0
rox2002,1,red,arab,1,2,no,rshift,480,0
rox2002,1,blue,arab,1,6,no,lshift,532,0
rox2002,1,blue,arab,1,1,no,lshift,503,0
rox2002,1,red,arab,0,2,no,lshift,420,0
rox2002,1,red,arab,1,6,no,rshift,561,0
rox2002,1,red,arab,1,3,no,rshift,383,0
rox2002,1,red,arab,1,1,no,rshift,441,0
rox2002,1,red,arab,1,7,no,rshift,606,0
rox2002,1,red,arab,1,3,no,rshift,413,0
rox2002,1,blue,arab,0,2,no,rshift,5061,0
rox2002,1,red,arab,1,7,no,rshift,727,0
rox2002,1,blue,arab,1,3,no,lshift,595,0
rox2002,1,blue,arab,0,4,no,rshift,301,0
rox2002,1,blue,arab,1,4,no,lshift,534,0
rox2002,1,blue,arab,1,4,no,lshift,450,0
rox2002,1,blue,arab,1,7,no,lshift,422,0
rox2002,1,red,arab,1,6,no,rshift,626,0
rox2002,1,blue,arab,1,7,no,lshift,578,0
rox2002,1,blue,arab,1,7,no,lshift,473,0
rox2002,1,red,arab,1,2,no,rshift,427,0
rox2002,1,blue,arab,1,8,no,lshift,589,0
rox2002,1,blue,arab,1,7,no,lshift,422,0
rox2002,1,blue,arab,1,2,no,lshift,458,0
